01bf16c5-0000-336d-002c-770b0013f212	X_SMALL_2_GEN	POC_ETL_2_2025-09-16_05:21:03	0.088000	0.00	0.000021	0.000063	2025-09-16 05:21:04.614 -0700	SUCCESS
01bf16c5-0000-336e-002c-770b0014023a	X_SMALL_2_GEN	POC_ETL_2_2025-09-16_05:21:03	0.015000	0.00	0.000006	0.000018	2025-09-16 05:21:04.103 -0700	SUCCESS

day3:
QUERY_ID	WAREHOUSE_NAME	QUERY_TAG	RUNTIME_SECONDS	RUNTIME_MINUTES	CREDITS_USED	COST_USD	START_TIME	EXECUTION_STATUS
01bf16d9-0000-337e-002c-770b0014a026	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	0.006000	0.00	0.000003	0.000009	2025-09-16 05:41:23.268 -0700	SUCCESS
01bf16d9-0000-337e-002c-770b0014a022	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	0.380000	0.01	0.000037	0.000111	2025-09-16 05:41:22.548 -0700	SUCCESS
01bf16d9-0000-338e-002c-770b0014e016	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	0.007000	0.00	0.000008	0.000024	2025-09-16 05:41:21.630 -0700	SUCCESS
01bf16d4-0000-3364-002c-770b0013e2fa	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	0.270000	0.00	0.000049	0.000147	2025-09-16 05:36:00.045 -0700	SUCCESS
01bf16d3-0000-336d-002c-770b0013f23a	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	0.009000	0.00	0.000018	0.000054	2025-09-16 05:35:59.371 -0700	SUCCESS
01bf16d3-0000-3364-002c-770b0013e2f6	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	49.105000	0.82	0.000561	0.001683	2025-09-16 05:35:03.914 -0700	SUCCESS
01bf16d3-0000-337b-002c-770b001471be	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	0.002000	0.00	0.000018	0.000054	2025-09-16 05:35:02.732 -0700	SUCCESS
01bf16d0-0000-333b-002c-770b0013d2ca	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	166.916000	2.78	0.000259	0.000777	2025-09-16 05:32:10.834 -0700	SUCCESS
01bf16d0-0000-337b-002c-770b001471b6	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	0.005000	0.00	0.000000	0.000000	2025-09-16 05:32:10.777 -0700	SUCCESS
01bf16d0-0000-3364-002c-770b0013e2ea	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	0.189000	0.00	0.000036	0.000108	2025-09-16 05:32:10.032 -0700	SUCCESS
01bf16d0-0000-3361-002c-770b0013a286	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	0.169000	0.00	0.000031	0.000093	2025-09-16 05:32:09.104 -0700	SUCCESS
01bf16d0-0000-333b-002c-770b0013d2c6	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	0.480000	0.01	0.000074	0.000222	2025-09-16 05:32:07.828 -0700	SUCCESS
01bf16d0-0000-3364-002c-770b0013e2e6	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	0.006000	0.00	0.000009	0.000027	2025-09-16 05:32:07.325 -0700	SUCCESS
01bf16d0-0000-3351-002c-770b001417e2	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	0.012000	0.00	0.000006	0.000018	2025-09-16 05:32:06.811 -0700	SUCCESS
01bf16d0-0000-336f-002c-770b0014327e	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	0.019000	0.00	0.000010	0.000030	2025-09-16 05:32:06.307 -0700	SUCCESS
01bf16d0-0000-337a-002c-770b0014900e	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	0.012000	0.00	0.000008	0.000024	2025-09-16 05:32:05.806 -0700	SUCCESS
01bf16d0-0000-3361-002c-770b0013a282	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	0.009000	0.00	0.000005	0.000015	2025-09-16 05:32:05.328 -0700	SUCCESS
01bf16d0-0000-336f-002c-770b0014327a	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	0.012000	0.00	0.000006	0.000018	2025-09-16 05:32:04.807 -0700	SUCCESS
01bf16d0-0000-3351-002c-770b001417de	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	0.020000	0.00	0.000012	0.000036	2025-09-16 05:32:04.015 -0700	SUCCESS
01bf16d0-0000-3364-002c-770b0013e2de	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	0.011000	0.00	0.000007	0.000021	2025-09-16 05:32:03.439 -0700	SUCCESS
01bf16ce-0000-336d-002c-770b0013f22e	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	91.787000	1.53	0.000218	0.000654	2025-09-16 05:30:26.660 -0700	SUCCESS
01bf16ce-0000-336d-002c-770b0013f22a	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	0.004000	0.00	0.000000	0.000000	2025-09-16 05:30:26.581 -0700	SUCCESS
01bf16ce-0000-336e-002c-770b0014025e	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	0.178000	0.00	0.000035	0.000105	2025-09-16 05:30:25.658 -0700	SUCCESS
01bf16cd-0000-337b-002c-770b0014719e	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	38.637000	0.64	0.000518	0.001554	2025-09-16 05:29:40.266 -0700	SUCCESS
01bf16cd-0000-3370-002c-770b0014227a	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	0.031000	0.00	0.000011	0.000033	2025-09-16 05:29:39.733 -0700	SUCCESS
01bf16cd-0000-3376-002c-770b00145262	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	0.093000	0.00	0.000019	0.000057	2025-09-16 05:29:38.842 -0700	SUCCESS
01bf16cd-0000-336f-002c-770b00143262	X_SMALL_2_GEN	POC_ETL_3_2025-09-16_05:29:37	0.017000	0.00	0.000009	0.000027	2025-09-16 05:29:38.155 -0700	SUCCESS
